[669755.7859297618, 3532707.3688936555]
[674272.0235192648, 3533765.107534407]
[666320.8083177921, 3548238.507152011]
[672803.4391673151, 3535726.7855153037]
[672812.5212208217, 3558416.0187963345]
[669635.685942442, 3541818.3874116014]
[671408.267109784, 3562031.676621789]
[673584.4636849427, 3547882.7675731573]
[673044.8833118784, 3556778.5456071114]
[668573.4182207027, 3547083.6353216884]
[665854.8857641671, 3555636.565857015]
[670012.1921708225, 3545871.3242073734]
[658039.3648957848, 3561129.1879826463]
[678604.4361404886, 3549424.0276384302]
[679004.2531872244, 3550088.6882304363]
[680768.41943569, 3549399.488646409]
[670103.6607137009, 3553034.557163398]
[662781.7898527036, 3548642.7515612217]
[662679.4362788749, 3547775.580967154]
[666813.279052052, 3553739.4918407383]
[681594.4007730999, 3560394.2719667405]
[670178.1613963452, 3542933.0027954644]
[668148.5068656597, 3549919.3219540105]
[671568.2546330255, 3562586.555072592]
[670524.1497900502, 3556802.2546857265]
[671408.267109784, 3562031.676621789]
[668634.9085989852, 3546467.5166042945]
[668957.2817183521, 3545082.48587971]
[662563.507978078, 3538220.762308826]
[672637.5466834212, 3558649.4147246163]
[679559.6099720869, 3558753.4146259804]
[667643.7254063645, 3547188.114165642]
[665664.8212733561, 3546116.5656276857]
[673680.1506413596, 3531980.760770395]
[677676.2612958372, 3554925.4443730977]
[660294.7556848042, 3544234.0598108727]
[682040.9088240264, 3558267.052463932]
[661639.9381153488, 3538397.030799651]
[669380.0338822488, 3548864.535134819]
[669380.0338822488, 3548864.535134819]
[669380.0338822488, 3548864.535134819]
[671008.4365277224, 3558688.8575352477]
[671527.9649091412, 3545619.758874178]
[671759.4512577299, 3553927.087909612]
[664577.5220597138, 3539561.5828974214]
[661983.3849969953, 3541649.175520756]
[675568.3777957357, 3536801.592034761]
[667100.0022218573, 3550006.4014994935]
[673167.3383694154, 3562895.349884952]
[672669.7210817649, 3541926.375185139]
[669380.0338822488, 3548864.535134819]
[675696.4804718106, 3548309.783875863]
[669380.0338822488, 3548864.535134819]
[677546.3928792848, 3554393.90320646]
[673855.077822574, 3559413.345933352]
[661644.655418576, 3540170.2347552273]
[663266.9452583576, 3538095.969802518]
[653122.0974465711, 3549797.674243451]
[671160.5936603118, 3547564.6287250337]
[666092.7157312451, 3551285.8680552053]
[670682.2962799539, 3544314.8463248885]
[665021.6934808651, 3544868.771264417]
[669380.0338822488, 3548864.535134819]
[672156.6777838946, 3534506.169627992]
[669380.0338822488, 3548864.535134819]
[668148.1248512829, 3548118.7060258095]
[671906.2351019001, 3537537.358239672]
[669380.0338822488, 3548864.535134819]
[669380.0338822488, 3548864.535134819]
[665894.9073632574, 3555918.6998107806]
[672986.6931057033, 3559195.9806662733]
[663214.6854235717, 3548574.2170680133]
[666137.711627027, 3549867.52529637]
[676886.9857476489, 3540261.1210714853]
[671292.8545014544, 3562624.269574246]
[670691.2697128523, 3540347.8473429563]
[677172.1917811814, 3537944.44733973]
[671027.0236307848, 3557229.330047734]
